	GeneID	count	gene_symbol
1151	1434	206	CSE1L
1152	1435	266	CSF1
1153	1436	250	CSF1R
1154	1437	333	CSF2
1155	1438	77	CSF2RA
1156	1439	106	CSF2RB
1157	1440	216	CSF3
1158	1441	145	CSF3R
1159	1442	91	CSH1
1160	1443	31	CSH2
1161	1444	16	CSHL1
1162	1445	271	CSK
1163	1446	33	CSN1S1
1164	1447	51	CSN2
1165	1448	31	CSN3
1166	1452	242	CSNK1A1
1167	1453	172	CSNK1D
1168	1454	209	CSNK1E
1169	1455	46	CSNK1G2
1170	1456	39	CSNK1G3
1171	1457	839	CSNK2A1
1172	1459	299	CSNK2A2
1173	1460	348	CSNK2B
1174	1462	210	VCAN
1175	1463	42	NCAN
1176	1464	110	CSPG4
1177	1465	56	CSRP1
1178	1466	44	CSRP2
1179	1467	3	CSRP2P1
1180	1468	98	SLC25A10
1181	1469	55	CST1
1182	1470	47	CST2
1183	1471	600	CST3
1184	1472	47	CST4
1185	1473	29	CST5
1186	1474	58	CST6
1187	1475	124	CSTA
1188	1476	132	CSTB
1189	1477	76	CSTF1
1190	1478	105	CSTF2
1191	1479	87	CSTF3
1192	1480	8	CSTP1
1193	1481	4	CSTP2
1194	1482	215	NKX2-5
1195	1483	2	CTAA1
1196	1484	2	CTAA2
1197	1485	113	CTAG1B
1198	1486	18	CTBS
1199	1487	272	CTBP1
1200	1488	200	CTBP2
1201	1489	56	CTF1
1202	1490	583	CCN2
1203	1491	104	CTH
1204	1493	1267	CTLA4
1205	1495	243	CTNNA1
1206	1496	64	CTNNA2
1207	1497	80	CTNS
1208	1498	3	CTNNA1P1
1209	1499	3116	CTNNB1
1210	1500	369	CTNND1
1211	1501	86	CTNND2
1212	1503	120	CTPS1
1213	1504	23	CTRB1
1214	1506	16	CTRL
1215	1508	390	CTSB
1216	1509	380	CTSD
1217	1510	51	CTSE
1218	1511	157	CTSG
1219	1512	82	CTSH
1220	1513	198	CTSK
1221	1514	260	CTSL
1222	1515	55	CTSV
1223	1517	1	CTSLP2
1224	1518	3	CTSLP8
1225	1519	18	CTSO
1226	1520	184	CTSS
1227	1521	22	CTSW
1228	1522	66	CTSZ
1229	1523	155	CUX1
1230	1524	330	CX3CR1
1231	1525	154	CXADR
1232	1527	11	TEX28
1233	1528	96	CYB5A
1234	1531	2	CYB5AP3
1235	1532	2	CYB5AP4
1236	1534	25	CYB561
1237	1535	338	CYBA
1238	1536	346	CYBB
1239	1537	91	CYC1
1240	1538	11	CYLC1
1241	1539	14	CYLC2
1242	1540	305	CYLD
1243	1541	1	CYMD
1244	1543	1104	CYP1A1
1245	1544	504	CYP1A2
1246	1545	569	CYP1B1
1247	1548	308	CYP2A6
1248	1549	19	CYP2A7
1249	1550	4	CYP2A7P1
1250	1551	117	CYP3A7
1251	1553	61	CYP2A13
1252	1555	351	CYP2B6
1253	1556	5	CYP2B7P
1254	1557	1063	CYP2C19
1255	1558	230	CYP2C8
1256	1559	946	CYP2C9
1257	1562	48	CYP2C18
1258	1564	19	CYP2D7
1259	1565	1050	CYP2D6
1260	1566	3	CYP2D7BP
1261	1568	2	CYP2D8P
1262	1571	654	CYP2E1
1263	1572	21	CYP2F1
1264	1573	134	CYP2J2
1265	1576	931	CYP3A4
1266	1577	734	CYP3A5
1267	1578	11	CYP3A51P
1268	1579	75	CYP4A11
1269	1580	44	CYP4B1
1270	1581	128	CYP7A1
1271	1582	19	CYP8B1
1272	1583	146	CYP11A1
1273	1584	123	CYP11B1
1274	1585	364	CYP11B2
1275	1586	578	CYP17A1
1276	1587	11	ADAM3A
1277	1588	816	CYP19A1
1278	1589	377	CYP21A2
1279	1590	25	CYP21A1P
1280	1591	253	CYP24A1
1281	1592	62	CYP26A1
1282	1593	113	CYP27A1
1283	1594	219	CYP27B1
1284	1595	72	CYP51A1
1285	1596	5	ADAM3B
1286	1600	98	DAB1
1287	1601	160	DAB2
1288	1602	113	DACH1
1289	1603	52	DAD1
1290	1604	248	CD55
1291	1605	160	DAG1
1292	1606	62	DGKA
1293	1607	36	DGKB
1294	1608	32	DGKG
1295	1609	37	DGKQ
1296	1610	97	DAO
1297	1611	25	DAP
1298	1612	278	DAPK1
1299	1613	80	DAPK3
1300	1615	139	DARS1
1301	1616	352	DAXX
1302	1617	72	DAZ1
1303	1618	78	DAZL
1304	1620	44	BRINP1
1305	1621	224	DBH
1306	1622	81	DBI
1307	1624	2	DBIP1
1308	1627	163	DBN1
1309	1628	43	DBP
1310	1629	103	DBT
1311	1630	148	DCC
1312	1632	31	ECI1
1313	1633	108	DCK
1314	1634	255	DCN
1315	1635	29	DCTD
1316	1636	2698	ACE
1317	1637	2	DCR
1318	1638	65	DCT
1319	1639	248	DCTN1
1320	1641	107	DCX
1321	1642	531	DDB1
1322	1643	185	DDB2
1323	1644	127	DDC
1324	1645	97	AKR1C1
1325	1646	87	AKR1C2
1326	1647	196	GADD45A
1327	1648	1	GADD45AP1
1328	1649	295	DDIT3
1329	1650	144	DDOST
1330	1652	49	DDT
1331	1653	210	DDX1
1332	1654	413	DDX3X
1333	1655	396	DDX5
1334	1656	199	DDX6
1335	1657	33	DMXL1
1336	1659	70	DHX8
1337	1660	411	DHX9
1338	1661	1	DHX9P1
1339	1662	82	DDX10
1340	1663	61	DDX11
1341	1665	219	DHX15
1342	1666	75	DECR1
1343	1667	143	DEFA1
1344	1668	69	DEFA3
1345	1669	24	DEFA4
1346	1670	92	DEFA5
1347	1671	42	DEFA6
1348	1672	236	DEFB1
1349	1673	284	DEFB4A
1350	1674	184	DES
1351	1675	60	CFD
1352	1676	85	DFFA
1353	1677	75	DFFB
1354	1678	75	TIMM8A
1355	1680	2	DFNX3
1356	1687	87	GSDME
1357	1689	1	DFNA7
1358	1690	87	COCH
1359	1694	1	DFNA16
1360	1697	1	DFNB5
1361	1705	3	DFNB13
1362	1706	1	DFNB14
1363	1709	2	DFNB17
1364	1713	1	DFNB20
1365	1714	3	DGCR
1366	1716	53	DGUOK
1367	1717	173	DHCR7
1368	1718	125	DHCR24
1369	1719	204	DHFR
1370	1720	4	DHFRP3
1371	1723	51	DHODH
1372	1725	70	DHPS
1373	1727	137	CYB5R3
1374	1728	610	NQO1
1375	1729	164	DIAPH1
1376	1730	41	DIAPH2
1377	1731	36	SEPTIN1
1378	1732	2	DIH1
1379	1733	69	DIO1
1380	1734	144	DIO2
1381	1735	62	DIO3
1382	1736	236	DKC1
1383	1737	120	DLAT
1384	1738	121	DLD
1385	1739	264	DLG1
1386	1740	94	DLG2
1387	1741	88	DLG3
1388	1742	248	DLG4
1389	1743	118	DLST
1390	1744	4	DLSTP1
1391	1745	35	DLX1
1392	1746	44	DLX2
1393	1747	70	DLX3
1394	1748	59	DLX4
1395	1749	64	DLX5
1396	1750	38	DLX6
1397	1755	141	DMBT1
1398	1756	533	DMD
1399	1757	22	SARDH
1400	1758	70	DMP1
1401	1759	183	DNM1
1402	1760	169	DMPK
1403	1761	42	DMRT1
1404	1762	30	DMWD
1405	1763	67	DNA2
1406	1767	56	DNAH5
1407	1768	20	DNAH6
1408	1769	26	DNAH8
1409	1770	34	DNAH9
1410	1773	94	DNASE1
1411	1774	38	DNASE1L1
1412	1775	21	DNASE1L2
1413	1776	46	DNASE1L3
1414	1777	50	DNASE2
1415	1778	273	DYNC1H1
1416	1780	67	DYNC1I1
1417	1781	96	DYNC1I2
1418	1783	61	DYNC1LI2
1419	1784	2	DNCM
1420	1785	289	DNM2
1421	1786	781	DNMT1
1422	1787	52	TRDMT1
1423	1788	543	DNMT3A
1424	1789	450	DNMT3B
1425	1791	47	DNTT
1426	1793	114	DOCK1
1427	1794	98	DOCK2
1428	1795	40	DOCK3
1429	1796	101	DOK1
1430	1797	30	DXO
1431	1798	51	DPAGT1
1432	1800	43	DPEP1
1433	1801	42	DPH1
1434	1802	29	DPH2
1435	1803	564	DPP4
1436	1804	69	DPP6
1437	1805	37	DPT
1438	1806	246	DPYD
1439	1807	26	DPYS
1440	1808	165	DPYSL2
1441	1809	69	DPYSL3
1442	1810	68	DR1
1443	1811	71	SLC26A3
1444	1812	305	DRD1
1445	1813	1288	DRD2
1446	1814	414	DRD3
1447	1815	713	DRD4
1448	1816	121	DRD5
1449	1817	3	DRD5P1
1450	1818	5	DRD5P2
1451	1819	55	DRG2
1452	1820	72	ARID3A
1453	1821	12	DRP2
1454	1822	102	ATN1
1455	1823	95	DSC1
1456	1824	109	DSC2
1457	1825	90	DSC3
1458	1826	47	DSCAM
1459	1827	130	RCAN1
1460	1828	172	DSG1
1461	1829	203	DSG2
1462	1830	117	DSG3
1463	1831	85	TSC22D3
1464	1832	304	DSP
1465	1833	14	EPYC
1466	1834	81	DSPP
1467	1836	68	SLC26A2
1468	1837	82	DTNA
1469	1838	52	DTNB
1470	1839	207	HBEGF
1471	1840	42	DTX1
1472	1841	37	DTYMK
1473	1842	12	ECM2
1474	1843	245	DUSP1
1475	1844	41	DUSP2
1476	1845	63	DUSP3
1477	1846	82	DUSP4
1478	1847	53	DUSP5
1479	1848	132	DUSP6
1480	1849	33	DUSP7
1481	1850	19	DUSP8
1482	1852	43	DUSP9
1483	1854	80	DUT
1484	1855	153	DVL1
1485	1856	179	DVL2
1486	1857	128	DVL3
1487	1858	1	DWS
1488	1859	250	DYRK1A
1489	1861	223	TOR1A
1490	1866	4	DYT7
1491	1867	10	DYX1
1492	1869	914	E2F1
1493	1870	127	E2F2
1494	1871	201	E2F3
1495	1872	1	E2F3P1
1496	1874	164	E2F4
1497	1875	71	E2F5
1498	1876	93	E2F6
1499	1877	40	E4F1
1500	1879	89	EBF1
1501	1880	34	GPR183
1502	1881	1	EBM
1503	1884	1	EBR3
1504	1888	1	EBVS1
1505	1889	148	ECE1
1506	1890	184	TYMP
1507	1891	80	ECH1
1508	1892	98	ECHS1
1509	1893	108	ECM1
1510	1894	134	ECT2
1511	1896	131	EDA
1512	1901	221	S1PR1
1513	1902	114	LPAR1
1514	1903	95	S1PR3
1515	1906	904	EDN1
1516	1907	69	EDN2
1517	1908	81	EDN3
1518	1909	226	EDNRA
1519	1910	250	EDNRB
1520	1911	50	PHC1
1521	1912	67	PHC2
1522	1913	1	EEC1
1523	1914	1	EEC2
1524	1915	425	EEF1A1
1525	1917	180	EEF1A2
1526	1918	3	EEF1A1P43
1527	1932	2	EEF1B2P1
1528	1933	146	EEF1B2
1529	1934	2	EEF1B2P2
1530	1936	184	EEF1D
1531	1937	214	EEF1G
1532	1938	279	EEF2
1533	1939	35	EIF2D
1534	1940	1	EEGV1
1535	1942	96	EFNA1
1536	1943	33	EFNA2
1537	1944	42	EFNA3
1538	1945	40	EFNA4
1539	1946	66	EFNA5
1540	1947	114	EFNB1
1541	1948	166	EFNB2
1542	1949	50	EFNB3
1543	1950	774	EGF
1544	1951	34	CELSR3
1545	1952	67	CELSR2
1546	1953	15	MEGF6
1547	1954	25	MEGF8
1548	1955	10	MEGF9
1549	1956	6391	EGFR
1550	1957	2	EGI
1551	1958	514	EGR1
1552	1959	118	EGR2
1553	1960	53	EGR3
1554	1961	21	EGR4
1555	1962	42	EHHADH
1556	1964	80	EIF1AX
1557	1965	336	EIF2S1
1558	1967	81	EIF2B1
1559	1968	132	EIF2S3
1560	1969	390	EPHA2
1561	1973	242	EIF4A1
1562	1974	105	EIF4A2
1563	1975	170	EIF4B
1564	1977	458	EIF4E
1565	1978	301	EIF4EBP1
1566	1979	51	EIF4EBP2
1567	1980	2	EIF4EP1
1568	1981	355	EIF4G1
1569	1982	142	EIF4G2
1570	1983	93	EIF5
1571	1984	191	EIF5A
1572	1986	2	EIF5AP2
1573	1987	2	EIF5AP3
1574	1990	26	CELA1
1575	1991	320	ELANE
1576	1992	80	SERPINB1
1577	1993	52	ELAVL2
1578	1994	666	ELAVL1
1579	1995	22	ELAVL3
1580	1996	67	ELAVL4
1581	1997	58	ELF1
1582	1998	47	ELF2
1583	1999	99	ELF3
1584	2000	42	ELF4
1585	2001	52	ELF5
1586	2002	232	ELK1
1587	2003	5	ELK2AP
1588	2004	58	ELK3
1589	2005	44	ELK4
1590	2006	293	ELN
1591	2009	34	EML1
1592	2010	291	EMD
1593	2011	157	MARK2
1594	2012	47	EMP1
1595	2013	54	EMP2
1596	2014	43	EMP3
1597	2015	16	ADGRE1
1598	2016	20	EMX1
1599	2017	372	CTTN
1600	2018	54	EMX2
1601	2019	49	EN1
1602	2020	67	EN2
1603	2021	62	ENDOG
1604	2022	512	ENG
1605	2023	394	ENO1
1606	2025	4	ENO1P1
1607	2026	233	ENO2
1608	2027	48	ENO3
1609	2028	50	ENPEP
1610	2029	43	ENSA
1611	2030	187	SLC29A1
1612	2031	1	ENUR1
1613	2032	1	ENUR2
1614	2033	1271	EP300
1615	2034	595	EPAS1
1616	2035	159	EPB41
1617	2036	67	EPB41L1
1618	2037	107	EPB41L2
1619	2038	44	EPB42
1620	2039	42	DMTN
1621	2040	135	STOM
1622	2041	79	EPHA1
1623	2042	101	EPHA3
1624	2043	107	EPHA4
1625	2044	57	EPHA5
1626	2045	79	EPHA7
1627	2046	42	EPHA8
1628	2047	77	EPHB1
1629	2048	187	EPHB2
1630	2049	55	EPHB3
1631	2050	181	EPHB4
1632	2051	78	EPHB6
1633	2052	400	EPHX1
1634	2053	151	EPHX2
1635	2054	56	STX2
1636	2055	37	CLN8
1637	2056	450	EPO
1638	2057	252	EPOR
1639	2058	196	EPRS1
1640	2059	119	EPS8
1641	2060	172	EPS15
1642	2063	35	NR2F6
1643	2064	3213	ERBB2
1644	2065	546	ERBB3
1645	2066	372	ERBB4
1646	2067	738	ERCC1
1647	2068	890	ERCC2
1648	2069	88	EREG
1649	2070	86	EYA4
1650	2071	210	ERCC3
1651	2072	265	ERCC4
1652	2073	288	ERCC5
1653	2074	246	ERCC6
1654	2077	52	ERF
1655	2078	470	ERG
1656	2079	125	ERH
1657	2081	283	ERN1
1658	2086	40	ERV3-1
1659	2090	2	ESA4
1660	2091	218	FBL
1661	2096	1	ESAT
1662	2097	1	ESB3
1663	2098	57	ESD
1664	2099	3509	ESR1
1665	2100	1243	ESR2
1666	2101	207	ESRRA
1667	2103	63	ESRRB
1668	2104	122	ESRRG
1669	2107	112	ETF1
1670	2108	111	ETFA
1671	2109	79	ETFB
1672	2110	53	ETFDH
1673	2112	6	ETM2
1674	2113	422	ETS1
1675	2114	136	ETS2
1676	2115	106	ETV1
1677	2116	26	ETV2
1678	2117	34	ETV3
1679	2118	130	ETV4
1680	2119	92	ETV5
1681	2120	300	ETV6
1682	2121	38	EVC
1683	2122	223	MECOM
1684	2123	23	EVI2A
1685	2124	17	EVI2B
1686	2125	43	EVPL
1687	2128	13	EVX1
1688	2130	411	EWSR1
1689	2131	128	EXT1
1690	2132	136	EXT2
1691	2133	3	EXT3
1692	2134	14	EXTL1
1693	2135	25	EXTL2
1694	2137	45	EXTL3
1695	2138	105	EYA1
1696	2139	61	EYA2
1697	2140	39	EYA3
1698	2141	1	EYCL1
1699	2145	52	EZH1
1700	2146	1386	EZH2
1701	2147	1458	F2
1702	2149	399	F2R
1703	2150	388	F2RL1
1704	2151	64	F2RL2
1705	2152	634	F3
1706	2153	1322	F5
1707	2155	473	F7
1708	2156	2	F7R
1709	2157	656	F8
1710	2158	290	F9
1711	2159	311	F10
1712	2160	227	F11
1713	2161	221	F12
1714	2162	347	F13A1
1715	2165	78	F13B
1716	2166	168	FAAH
1717	2167	300	FABP4
1718	2168	150	FABP1
1719	2169	209	FABP2
1720	2170	154	FABP3
1721	2171	148	FABP5
1722	2172	35	FABP6
1723	2173	83	FABP7
1724	2175	220	FANCA
1725	2176	155	FANCC
1726	2177	308	FANCD2
1727	2178	65	FANCE
1728	2180	76	ACSL1
1729	2181	139	ACSL3
1730	2182	126	ACSL4
1731	2184	62	FAH
1732	2185	318	PTK2B
1733	2186	99	BPTF
1734	2187	47	FANCB
1735	2188	78	FANCF
1736	2189	147	FANCG
1737	2191	163	FAP
1738	2192	130	FBLN1
1739	2193	126	FARSA
1740	2194	469	FASN
1741	2195	109	FAT1
1742	2196	16	FAT2
1743	2197	96	FAU
1744	2199	58	FBLN2
1745	2200	481	FBN1
1746	2201	100	FBN2
1747	2202	182	EFEMP1
1748	2203	126	FBP1
1749	2204	83	FCAR
1750	2205	144	FCER1A
1751	2206	112	MS4A2
1752	2207	70	FCER1G
1753	2208	145	FCER2
1754	2209	174	FCGR1A
1755	2210	22	FCGR1BP
1756	2212	525	FCGR2A
1757	2213	218	FCGR2B
1758	2214	477	FCGR3A
1759	2215	212	FCGR3B
1760	2216	2	FDX1P2
1761	2217	137	FCGRT
1762	2218	62	FKTN
1763	2219	72	FCN1
1764	2220	117	FCN2
1765	2221	6	FCP1
1766	2222	99	FDFT1
1767	2224	96	FDPS
1768	2227	1	FDPSP3
1769	2228	2	FDPSP4
1770	2229	1	FDPSP5
1771	2230	46	FDX1
1772	2231	2	FDX1P1
1773	2232	57	FDXR
1774	2233	1	FEB1
1775	2234	1	FEB2
1776	2235	154	FECH
1777	2236	3	FECHP1
1778	2237	277	FEN1
1779	2239	62	GPC4
1780	2241	96	FER
1781	2242	93	FES
1782	2243	404	FGA
1783	2244	446	FGB
1784	2245	61	FGD1
1785	2246	257	FGF1
1786	2247	847	FGF2
1787	2248	54	FGF3
1788	2249	59	FGF4
1789	2250	66	FGF5
1790	2251	29	FGF6
1791	2252	165	FGF7
1792	2253	93	FGF8
1793	2254	108	FGF9
1794	2255	122	FGF10
1795	2256	22	FGF11
1796	2257	62	FGF12
1797	2258	55	FGF13
1798	2259	47	FGF14
1799	2260	717	FGFR1
1800	2261	573	FGFR3
1801	2262	68	GPC5
1802	2263	670	FGFR2
1803	2264	253	FGFR4
1804	2266	332	FGG
1805	2267	48	FGL1
1806	2268	110	FGR
1807	2270	2	FGS2
1808	2271	164	FH
1809	2272	351	FHIT
1810	2273	137	FHL1
1811	2274	207	FHL2
1812	2275	82	FHL3
1813	2277	156	VEGFD
1814	2278	1	FIM1
1815	2279	1	FIM3
1816	2280	173	FKBP1A
1817	2281	46	FKBP1B
1818	2282	1	FKBP1AP1
1819	2283	1	FKBP1AP2
1820	2284	1	FKBP1AP3
1821	2285	4	FKBP1AP4
1822	2286	34	FKBP2
1823	2287	69	FKBP3
1824	2288	195	FKBP4
1825	2289	401	FKBP5
1826	2290	114	FOXG1
1827	2294	91	FOXF1
1828	2295	52	FOXF2
1829	2296	230	FOXC1
1830	2297	43	FOXD1
1831	2298	23	FOXD4
1832	2299	33	FOXI1
1833	2300	32	FOXL1
1834	2301	35	FOXE3
1835	2302	35	FOXJ1
1836	2303	159	FOXC2
1837	2304	118	FOXE1
1838	2305	608	FOXM1
1839	2306	17	FOXD2
1840	2307	18	FOXS1
1841	2308	733	FOXO1
1842	2309	739	FOXO3
1843	2310	7	FOXO3B
1844	2311	1	FOXO1B
1845	2312	418	FLG
1846	2313	194	FLI1
1847	2314	138	FLII
1848	2315	64	MLANA
1849	2316	572	FLNA
1850	2317	190	FLNB
1851	2318	193	FLNC
1852	2319	174	FLOT2
1853	2321	800	FLT1
1854	2322	791	FLT3
1855	2323	69	FLT3LG
1856	2324	265	FLT4
1857	2326	44	FMO1
1858	2327	46	FMO2
1859	2328	128	FMO3
1860	2329	16	FMO4
1861	2330	28	FMO5
1862	2331	68	FMOD
1863	2332	813	FMR1
1864	2334	50	AFF2
1865	2335	815	FN1
1866	2339	63	FNTA
1867	2341	2	FNTAP2
1868	2342	53	FNTB
1869	2346	207	FOLH1
1870	2348	161	FOLR1
1871	2350	58	FOLR2
1872	2352	19	FOLR3
1873	2353	500	FOS
1874	2354	82	FOSB
1875	2355	87	FOSL2
1876	2356	80	FPGS
1877	2357	144	FPR1
1878	2358	165	FPR2
1879	2359	29	FPR3
1880	2361	1	FRA1B
1881	2364	1	FRA1E
1882	2367	4	FRA1H
1883	2372	1	FRA1M
1884	2379	2	FRA2G
1885	2380	1	FRA2H
1886	2395	215	FXN
1887	2400	1	FRA5G
1888	2405	4	FRA6E
1889	2406	1	FRA6F
1890	2414	1	FRA7G
1891	2415	1	FRA7H
1892	2420	2	FRDA2
1893	2429	2	FRA9E
1894	2436	1	FRA10F
1895	2443	1	FRA11F
1896	2444	55	FRK
1897	2453	1	FRA13A
1898	2464	1	FRA16E
1899	2469	2	FRA19A
1900	2475	2332	MTOR
1901	2478	1	FRAXB
1902	2483	62	FRG1
1903	2487	74	FRZB
1904	2488	108	FSHB
1905	2489	11	FSHMD1A
1906	2490	3	FSHMD1B
1907	2491	38	CENPI
1908	2492	335	FSHR
1909	2494	178	NR5A2
1910	2495	223	FTH1
1911	2496	1	FTH1P1
1912	2497	2	FTH1P2
1913	2498	13	FTH1P3
1914	2499	1	FTH1P4
1915	2500	2	FTH1P7
1916	2501	1	FTH1P8
1917	2502	3	FTH1P10
1918	2503	1	FTH1P11
1919	2504	1	FTH1P12
1920	2507	2	FTH1P15
1921	2508	2	FTH1P16
1922	2509	1	FTH1P5
1923	2510	2	FTH1P21
1924	2512	231	FTL
1925	2515	18	ADAM2
1926	2516	268	NR5A1
1927	2517	82	FUCA1
1928	2518	2	FUCA1P1
1929	2519	39	FUCA2
1930	2520	127	GAST
1931	2521	635	FUS
1932	2522	2	FUSE
1933	2523	82	FUT1
1934	2524	163	FUT2
1935	2525	110	FUT3
1936	2526	107	FUT4
1937	2527	21	FUT5
1938	2528	47	FUT6
1939	2529	51	FUT7
1940	2530	110	FUT8
1941	2531	36	KDSR
1942	2532	155	ACKR1
1943	2533	67	FYB1
1944	2534	637	FYN
1945	2535	48	FZD2
1946	2537	41	IFI6
1947	2538	86	G6PC1
1948	2539	463	G6PD
1949	2541	3	G6PR
1950	2542	71	SLC37A4
1951	2543	23	GAGE1
1952	2547	610	XRCC6
1953	2548	196	GAA
1954	2549	202	GAB1
1955	2550	144	GABBR1
1956	2551	102	GABPA
1957	2553	63	GABPB1
1958	2554	152	GABRA1
1959	2555	116	GABRA2
1960	2556	57	GABRA3
1961	2557	46	GABRA4
1962	2558	56	GABRA5
1963	2559	47	GABRA6
1964	2560	58	GABRB1
1965	2561	102	GABRB2
1966	2562	129	GABRB3
1967	2563	32	GABRD
1968	2564	34	GABRE
1969	2565	28	GABRG1
1970	2566	154	GABRG2
1971	2567	40	GABRG3
1972	2568	26	GABRP
1973	2569	44	GABRR1
1974	2570	35	GABRR2
1975	2571	149	GAD1
1976	2572	124	GAD2
1977	2574	11	GAGE2C
1978	2576	6	GAGE4
1979	2577	13	GAGE5
1980	2578	6	GAGE6
1981	2579	10	GAGE7
1982	2580	95	GAK
1983	2581	80	GALC
1984	2582	58	GALE
1985	2583	36	B4GALNT1
1986	2584	88	GALK1
1987	2585	15	GALK2
1988	2587	47	GALR1
1989	2588	81	GALNS
1990	2589	61	GALNT1
1991	2590	119	GALNT2
1992	2591	75	GALNT3
1993	2592	125	GALT
1994	2593	41	GAMT
1995	2595	55	GANC
1996	2596	81	GAP43
1997	2597	501	GAPDH
1998	2601	2	GAPDHP60
1999	2609	1	GAPDHP67
2000	2611	1	GAPDHP69
2001	2615	56	LRRC32
2002	2616	3	GAPDHP1
2003	2617	142	GARS1
2004	2618	120	GART
2005	2619	49	GAS1
2006	2620	30	GAS2
2007	2621	211	GAS6
2008	2622	28	GAS8
2009	2623	302	GATA1
2010	2624	286	GATA2
2011	2625	474	GATA3
2012	2626	302	GATA4
2013	2627	200	GATA6
2014	2628	53	GATM
2015	2629	492	GBA1
2016	2630	20	GBAP1
2017	2631	71	NIPSNAP2
2018	2632	69	GBE1
2019	2633	106	GBP1
2020	2634	40	GBP2
2021	2635	18	GBP3
2022	2636	9	GBX1
2023	2637	22	GBX2
2024	2638	368	GC
2025	2639	96	GCDH
2026	2641	325	GCG
2027	2642	62	GCGR
2028	2643	222	GCH1
2029	2644	30	GCHFR
2030	2645	337	GCK
2031	2646	223	GCKR
2032	2647	50	BLOC1S1
2033	2648	201	KAT2A
2034	2649	37	NR6A1
2035	2650	45	GCNT1
2036	2651	39	GCNT2
2037	2652	40	OPN1MW
2038	2653	31	GCSH
2039	2657	25	GDF1
2040	2658	121	GDF2
2041	2660	211	MSTN
2042	2661	108	GDF9
2043	2662	24	GDF10
2044	2664	100	GDI1
2045	2665	102	GDI2
2046	2667	5	GDI2P1
2047	2668	240	GDNF
2048	2669	38	GEM
2049	2670	330	GFAP
2050	2671	120	GFER
2051	2672	89	GFI1
2052	2673	132	GFPT1
2053	2674	88	GFRA1
2054	2675	37	GFRA2
2055	2676	30	GFRA3
2056	2677	122	GGCX
2057	2678	245	GGT1
2058	2679	10	GGT3P
2059	2681	11	GGTA1
2060	2683	108	B4GALT1
2061	2686	36	GGT7
2062	2687	26	GGT5
2063	2688	453	GH1
2064	2689	45	GH2
2065	2690	341	GHR
2066	2691	79	GHRH
2067	2692	102	GHRHR
2068	2693	166	GHSR
2069	2694	30	CBLIF
2070	2695	103	GIP
2071	2696	81	GIPR
2072	2697	707	GJA1
2073	2698	2	GJA1P1
2074	2700	74	GJA3
2075	2701	97	GJA4
2076	2702	99	GJA5
2077	2703	89	GJA8
2078	2705	238	GJB1
2079	2706	833	GJB2
2080	2707	75	GJB3
2081	2709	21	GJB5
2082	2710	39	GK
2083	2712	14	GK2
2084	2713	8	GK3P
2085	2716	1	GK4P
2086	2717	265	GLA
2087	2719	241	GPC3
2088	2720	156	GLB1
2089	2722	2	GLC1B
2090	2723	3	GLC1C
2091	2728	2	GLC3B
2092	2729	133	GCLC
2093	2730	104	GCLM
2094	2731	56	GLDC
2095	2732	3	GLDCP1
2096	2733	66	GLE1
2097	2734	76	GLG1
2098	2735	450	GLI1
2099	2736	212	GLI2
2100	2737	208	GLI3
2101	2738	13	GLI4
2102	2739	182	GLO1
2103	2740	261	GLP1R
2104	2741	141	GLRA1
2105	2742	24	GLRA2
2106	2743	51	GLRB
2107	2744	168	GLS
2108	2745	109	GLRX
2109	2746	223	GLUD1
2110	2747	68	GLUD2
2111	2749	5	GLUD1P3
2112	2750	2	GLUD1P4
2113	2751	21	GLUD1P5
2114	2752	145	GLUL
2115	2753	1	GLULP1
2116	2754	1	GLULP2
2117	2759	1	GLYS1
2118	2760	62	GM2A
2119	2761	4	GM2AP1
2120	2762	54	GMDS
2121	2764	28	GMFB
2122	2765	9	GML
2123	2766	33	GMPR
2124	2767	163	GNA11
2125	2768	119	GNA12
2126	2769	48	GNA15
2127	2770	218	GNAI1
2128	2771	216	GNAI2
2129	2772	1	GNAI2P1
2130	2773	185	GNAI3
2131	2774	54	GNAL
2132	2775	120	GNAO1
2133	2776	323	GNAQ
2134	2777	1	GNAQP1
2135	2778	613	GNAS
2136	2779	40	GNAT1
2137	2780	40	GNAT2
2138	2781	59	GNAZ
2139	2782	223	GNB1
2140	2783	144	GNB2
2141	2784	424	GNB3
2142	2785	30	GNG3
2143	2786	32	GNG4
2144	2787	47	GNG5
2145	2788	42	GNG7
2146	2789	1	GNG5P1
2147	2790	25	GNG10
2148	2791	26	GNG11
2149	2792	36	GNGT1
2150	2793	25	GNGT2
2151	2794	40	GNL1
2152	2796	128	GNRH1
2153	2797	60	GNRH2
2154	2798	154	GNRHR
2155	2799	41	GNS
2156	2800	36	GOLGA1
2157	2801	156	GOLGA2
2158	2802	79	GOLGA3
2159	2803	69	GOLGA4
2160	2804	96	GOLGB1
2161	2805	100	GOT1
2162	2806	88	GOT2
2163	2810	277	SFN
2164	2811	347	GP1BA
2165	2812	86	GP1BB
2166	2813	41	GP2
2167	2814	40	GP5
2168	2815	77	GP9
2169	2817	91	GPC1
2170	2819	41	GPD1
2171	2820	63	GPD2
2172	2821	170	GPI
2173	2822	62	GPLD1
2174	2823	47	GPM6A
2175	2824	36	GPM6B
2176	2825	31	CMKLR2
2177	2826	43	CCR10
