candidate_gene,neighbors,neighbors_in_seed,neighbors_divide_by_interactome_size,neighbors_in_seed_divide_by_seed_size,ratios,p_value,fdr_bh
TNS4,26,2,0.0013966480446927375,0.019801980198019802,14.178217821782178,0.0,0.0
TPD52L2,23,2,0.0012354963472281909,0.019801980198019802,16.02755058114507,0.0,0.0
AMMECR1,28,2,0.0015040825096691017,0.019801980198019802,13.165487977369166,0.0,0.0
PLEKHA1,17,2,0.0009131929522990975,0.019801980198019802,21.684333139196273,0.0,0.0
DCK,30,2,0.0016115169746454662,0.019801980198019802,12.287788778877887,0.0,0.0
ICOS,14,2,0.0007520412548345509,0.019801980198019802,26.33097595473833,0.0,0.0
VARS2,14,2,0.0007520412548345509,0.019801980198019802,26.33097595473833,0.0,0.0
MIR30C1,8,2,0.0004297378599054577,0.019801980198019802,46.07920792079208,0.0,0.0
KLRD1,31,2,0.0016652342071336484,0.019801980198019802,11.89140849568828,0.0,0.0
SCAP,28,2,0.0015040825096691017,0.019801980198019802,13.165487977369166,0.0,0.0
DHX37,16,2,0.0008594757198109154,0.019801980198019802,23.03960396039604,0.0,0.0
BHLHE41,41,2,0.0022024065320154704,0.019801980198019802,8.991064960154553,0.0,0.0
TOP1MT,9,2,0.00048345509239363987,0.019801980198019802,40.95929592959296,0.0,0.0
NOL10,21,2,0.0011280618822518264,0.019801980198019802,17.553983969825556,0.0,0.0
SOX10,57,2,0.003061882251826386,0.019801980198019802,6.467257252040993,0.0,0.0
GABRA3,35,2,0.0018801031370863773,0.019801980198019802,10.532390381895333,0.0,0.0
MIR125B1,7,2,0.00037602062741727544,0.019801980198019802,52.66195190947666,0.0,0.0
EI24,14,2,0.0007520412548345509,0.019801980198019802,26.33097595473833,0.0,0.0
WFDC5,13,2,0.0006983240223463687,0.019801980198019802,28.356435643564357,0.0,0.0
ZFP36L1,33,2,0.0017726686721100129,0.019801980198019802,11.170717071707172,0.0,0.0
ST14,22,2,0.0011817791147400085,0.019801980198019802,16.756075607560756,0.0,0.0
HIPK1,25,2,0.0013429308122045551,0.019801980198019802,14.745346534653466,0.0,0.0
BCL2L12,11,2,0.0005908895573700042,0.019801980198019802,33.51215121512151,0.0,0.0
UROD,23,2,0.0012354963472281909,0.019801980198019802,16.02755058114507,0.0,0.0
LRRFIP1,32,2,0.0017189514396218307,0.019801980198019802,11.51980198019802,0.0,0.0
MYOM1,19,2,0.0010206274172754619,0.019801980198019802,19.401771756122983,0.0,0.0
RIDA,20,2,0.0010743446497636442,0.019801980198019802,18.43168316831683,0.0,0.0
IER3,30,2,0.0016115169746454662,0.019801980198019802,12.287788778877887,0.0,0.0
PAQR7,11,2,0.0005908895573700042,0.019801980198019802,33.51215121512151,0.0,0.0
PAQR5,14,2,0.0007520412548345509,0.019801980198019802,26.33097595473833,0.0,0.0
CMAS,24,2,0.001289213579716373,0.019801980198019802,15.35973597359736,0.0,0.0
KDM2A,33,2,0.0017726686721100129,0.019801980198019802,11.170717071707172,0.0,0.0
NDRG2,23,2,0.0012354963472281909,0.019801980198019802,16.02755058114507,0.0,0.0
DHX36,45,2,0.0024172754619681994,0.019801980198019802,8.191859185918592,0.0,0.0
ILVBL,38,2,0.0020412548345509238,0.019801980198019802,9.700885878061491,0.0,0.0
ZNF532,6,2,0.00032230339492909325,0.019801980198019802,61.43894389438944,0.0,0.0
CYLC2,17,2,0.0009131929522990975,0.019801980198019802,21.684333139196273,0.0,0.0
PPP1R13L,30,2,0.0016115169746454662,0.019801980198019802,12.287788778877887,0.0,0.0
CCNG2,22,2,0.0011817791147400085,0.019801980198019802,16.756075607560756,0.0,0.0
CNN2,19,2,0.0010206274172754619,0.019801980198019802,19.401771756122983,0.0,0.0
FLT3LG,29,2,0.001557799742157284,0.019801980198019802,12.711505633321952,0.0,0.0
ILKAP,37,2,0.001987537602062742,0.019801980198019802,9.963071982873963,0.0,0.0
SFTPB,10,2,0.0005371723248818221,0.019801980198019802,36.86336633663366,0.0,0.0
TCEANC2,26,2,0.0013966480446927375,0.019801980198019802,14.178217821782178,0.0,0.0
DDX55,16,2,0.0008594757198109154,0.019801980198019802,23.03960396039604,0.0,0.0
GCA,33,2,0.0017726686721100129,0.019801980198019802,11.170717071707172,0.0,0.0
AP3B2,14,2,0.0007520412548345509,0.019801980198019802,26.33097595473833,0.0,0.0
PPP1R3B,34,2,0.001826385904598195,0.019801980198019802,10.842166569598136,0.0,0.0
PPP1R3F,25,2,0.0013429308122045551,0.019801980198019802,14.745346534653466,0.0,0.0
PARP10,21,2,0.0011280618822518264,0.019801980198019802,17.553983969825556,0.0,0.0
EFNA3,40,2,0.0021486892995272885,0.019801980198019802,9.215841584158415,0.0,0.0
MIR221,7,2,0.00037602062741727544,0.019801980198019802,52.66195190947666,0.0,0.0
TRIM15,43,2,0.002309840996991835,0.019801980198019802,8.572875892240386,0.0,0.0
CD80,25,2,0.0013429308122045551,0.019801980198019802,14.745346534653466,0.0,0.0
MIR30A,10,2,0.0005371723248818221,0.019801980198019802,36.86336633663366,0.0,0.0
DUSP18,22,2,0.0011817791147400085,0.019801980198019802,16.756075607560756,0.0,0.0
SMYD2,55,2,0.0029544477868500216,0.019801980198019802,6.702430243024303,0.0,0.0
MIR30C2,8,2,0.0004297378599054577,0.019801980198019802,46.07920792079208,0.0,0.0
TMUB1,33,2,0.0017726686721100129,0.019801980198019802,11.170717071707172,0.0,0.0
MIR126,10,2,0.0005371723248818221,0.019801980198019802,36.86336633663366,0.0,0.0
FBXO4,27,2,0.0014503652771809196,0.019801980198019802,13.653098643197653,0.0,0.0
DNTTIP2,35,2,0.0018801031370863773,0.019801980198019802,10.532390381895333,0.0,0.0
MIR30B,8,2,0.0004297378599054577,0.019801980198019802,46.07920792079208,0.0,0.0
METTL1,5,2,0.00026858616244091106,0.019801980198019802,73.72673267326732,0.0,0.0
SLC7A11,12,2,0.0006446067898581865,0.019801980198019802,30.71947194719472,0.0,0.0
TMEM134,7,2,0.00037602062741727544,0.019801980198019802,52.66195190947666,0.0,0.0
SCGB1D2,11,2,0.0005908895573700042,0.019801980198019802,33.51215121512151,0.0,0.0
S100A6,39,2,0.002094972067039106,0.019801980198019802,9.452145214521453,0.0,0.0
PREP,21,2,0.0011280618822518264,0.019801980198019802,17.553983969825556,0.0,0.0
VLDLR,22,2,0.0011817791147400085,0.019801980198019802,16.756075607560756,0.0,0.0
TANC1,27,2,0.0014503652771809196,0.019801980198019802,13.653098643197653,0.0,0.0
RPL22L1,20,2,0.0010743446497636442,0.019801980198019802,18.43168316831683,0.0,0.0
SLC31A1,12,2,0.0006446067898581865,0.019801980198019802,30.71947194719472,0.0,0.0
MAP4K2,20,2,0.0010743446497636442,0.019801980198019802,18.43168316831683,0.0,0.0
GCHFR,14,2,0.0007520412548345509,0.019801980198019802,26.33097595473833,0.0,0.0
GNL3,56,2,0.0030081650193382035,0.019801980198019802,6.582743988684583,0.0,0.0
PHLPP2,26,2,0.0013966480446927375,0.019801980198019802,14.178217821782178,0.0,0.0
DTNA,35,2,0.0018801031370863773,0.019801980198019802,10.532390381895333,0.0,0.0
POLN,16,2,0.0008594757198109154,0.019801980198019802,23.03960396039604,0.0,0.0
TNFSF13,19,2,0.0010206274172754619,0.019801980198019802,19.401771756122983,0.0,0.0
TPP2,31,2,0.0016652342071336484,0.019801980198019802,11.89140849568828,0.0,0.0
SH2D2A,48,2,0.002578427159432746,0.019801980198019802,7.67986798679868,0.0,0.0
NGB,24,2,0.001289213579716373,0.019801980198019802,15.35973597359736,0.0,0.0
KDF1,7,2,0.00037602062741727544,0.019801980198019802,52.66195190947666,0.0,0.0
PPP1R3E,25,2,0.0013429308122045551,0.019801980198019802,14.745346534653466,0.0,0.0
PRODH,13,2,0.0006983240223463687,0.019801980198019802,28.356435643564357,0.0,0.0
ANGPT4,30,2,0.0016115169746454662,0.019801980198019802,12.287788778877887,0.0,0.0
ARF4,31,2,0.0016652342071336484,0.019801980198019802,11.89140849568828,0.0,0.0
USP3,34,2,0.001826385904598195,0.019801980198019802,10.842166569598136,0.0,0.0
MZT2B,30,2,0.0016115169746454662,0.019801980198019802,12.287788778877887,0.0,0.0
MAGI3,29,2,0.001557799742157284,0.019801980198019802,12.711505633321952,0.0,0.0
NCAPG2,24,2,0.001289213579716373,0.019801980198019802,15.35973597359736,0.0,0.0
NKRF,43,2,0.002309840996991835,0.019801980198019802,8.572875892240386,0.0,0.0
TMEM230,18,2,0.0009669101847872797,0.019801980198019802,20.47964796479648,0.0,0.0
HINT1,32,2,0.0017189514396218307,0.019801980198019802,11.51980198019802,0.0,0.0
EPCAM,19,2,0.0010206274172754619,0.019801980198019802,19.401771756122983,0.0,0.0
MAFA,19,2,0.0010206274172754619,0.019801980198019802,19.401771756122983,0.0,0.0
MKRN1,38,2,0.0020412548345509238,0.019801980198019802,9.700885878061491,0.0,0.0
SLC16A3,15,2,0.0008057584873227331,0.019801980198019802,24.575577557755775,0.0,0.0
DSTN,31,2,0.0016652342071336484,0.019801980198019802,11.89140849568828,0.0,0.0
MIR26A1,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
MIR181C,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
MIR214,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
STK17A,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
MIR26A2,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
RPRML,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
METTL26,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
THEGL,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
MIR181A2,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
MIR181B1,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
MIR181A1,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
MIR92A1,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
AGBL1,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
MIR19B1,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
VSIG10L,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
MIR181D,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
EHBP1L1,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
MIR92A2,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
C6orf132,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
MIR181B2,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
FCAMR,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
MISP3,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
SLC7A4,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
UBE2QL1,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
CYP4X1,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
MIR19B2,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
WDR97,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
ADGRF3,1,1,5.371723248818221e-05,0.009900990099009901,184.31683168316832,0.0,0.0
XPO1,1258,16,0.06757627847013321,0.15841584158415842,2.3442522312644622,0.001,0.0020980392156862747
UBA52,495,11,0.026590030081650194,0.10891089108910891,4.095929592959296,0.001,0.0020980392156862747
FGFR3,470,10,0.025247099269445638,0.09900990099009901,3.921634716663156,0.001,0.0020980392156862747
EGR1,609,10,0.03271379458530296,0.09900990099009901,3.026548960314751,0.001,0.0020980392156862747
ACTB,602,10,0.03233777395788569,0.09900990099009901,3.061741390085853,0.001,0.0020980392156862747
POLR2A,376,9,0.02019767941555651,0.0891089108910891,4.41183905624605,0.001,0.0020980392156862747
DISC1,669,9,0.0359368285345939,0.0891089108910891,2.4795986325089903,0.001,0.0020980392156862747
PPP2CA,491,9,0.026375161151697465,0.0891089108910891,3.378516263031598,0.001,0.0020980392156862747
HUWE1,461,8,0.024763644177052,0.07920792079207921,3.198556732028951,0.001,0.0020980392156862747
WWOX,374,7,0.020090244950580146,0.06930693069306931,3.449780272144862,0.001,0.0020980392156862747
PIN1,330,7,0.01772668672110013,0.06930693069306931,3.90975097509751,0.001,0.0020980392156862747
NEDD4,319,7,0.017135797163730124,0.06930693069306931,4.0445699742388035,0.001,0.0020980392156862747
CLTC,317,7,0.01702836269875376,0.06930693069306931,4.070087765874379,0.001,0.0020980392156862747
STAT5A,221,6,0.011871508379888268,0.0594059405940594,5.004076878276063,0.001,0.0020980392156862747
PAN2,374,6,0.020090244950580146,0.0594059405940594,2.9569545189813096,0.001,0.0020980392156862747
LYN,396,6,0.021272024065320156,0.0594059405940594,2.7926792679267924,0.001,0.0020980392156862747
HNRNPA2B1,262,6,0.014073914911903738,0.0594059405940594,4.220996145416068,0.001,0.0020980392156862747
RHOA,338,6,0.018156424581005588,0.0594059405940594,3.2718964204112715,0.001,0.0020980392156862747
MCM7,197,6,0.010582294800171895,0.0594059405940594,5.613710609639644,0.001,0.0020980392156862747
NFKBIA,255,6,0.013697894284486463,0.0594059405940594,4.336866627839255,0.001,0.0020980392156862747
AKT2,241,6,0.012945853029651913,0.0594059405940594,4.588800788792572,0.001,0.0020980392156862747
RPL6,288,6,0.015470562956596476,0.0594059405940594,3.83993399339934,0.001,0.0020980392156862747
CDKN2A,255,6,0.013697894284486463,0.0594059405940594,4.336866627839255,0.001,0.0020980392156862747
PIK3CD,250,6,0.013429308122045552,0.0594059405940594,4.42360396039604,0.001,0.0020980392156862747
TCP1,223,6,0.011978942844864632,0.0594059405940594,4.959197265017981,0.001,0.0020980392156862747
RBL1,165,5,0.008863343360550065,0.04950495049504951,5.585358535853586,0.001,0.0020980392156862747
PSMC3,208,5,0.0111731843575419,0.04950495049504951,4.430693069306931,0.001,0.0020980392156862747
NFATC2,255,5,0.013697894284486463,0.04950495049504951,3.614055523199379,0.001,0.0020980392156862747
CSNK1A1,198,5,0.010636012032660078,0.04950495049504951,4.654465446544655,0.001,0.0020980392156862747
PXN,174,5,0.009346798452943705,0.04950495049504951,5.296460680550814,0.001,0.0020980392156862747
CCT4,202,5,0.010850880962612806,0.04950495049504951,4.56229781393981,0.001,0.0020980392156862747
SUMO2,226,5,0.012140094542329179,0.04950495049504951,4.077806010689565,0.001,0.0020980392156862747
PDGFB,200,5,0.010743446497636441,0.04950495049504951,4.6079207920792085,0.001,0.0020980392156862747
CLK1,180,5,0.009669101847872797,0.04950495049504951,5.11991199119912,0.001,0.0020980392156862747
ECT2,183,5,0.009830253545337344,0.04950495049504951,5.03597900773684,0.001,0.0020980392156862747
BCL6,222,5,0.011925225612376451,0.04950495049504951,4.1512799928641515,0.001,0.0020980392156862747
CAV1,237,5,0.012730984099699184,0.04950495049504951,3.888540752809458,0.001,0.0020980392156862747
DDX3X,154,5,0.00827245380318006,0.04950495049504951,5.984312716985985,0.001,0.0020980392156862747
CSNK1D,228,5,0.012247529007305543,0.04950495049504951,4.0420357825256215,0.001,0.0020980392156862747
TTN,185,5,0.009937688010313708,0.04950495049504951,4.981535991436982,0.001,0.0020980392156862747
KPNA2,208,5,0.0111731843575419,0.04950495049504951,4.430693069306931,0.001,0.0020980392156862747
NCOA2,177,5,0.009507950150408251,0.04950495049504951,5.206690160541478,0.001,0.0020980392156862747
TBP,271,5,0.014557370004297378,0.04950495049504951,3.400679551349969,0.001,0.0020980392156862747
JAK2,264,5,0.014181349376880103,0.04950495049504951,3.490849084908491,0.001,0.0020980392156862747
RPS19,235,5,0.012623549634722819,0.04950495049504951,3.921634716663156,0.001,0.0020980392156862747
GAB2,181,5,0.00972281908036098,0.04950495049504951,5.091625184617909,0.001,0.0020980392156862747
CFL1,129,5,0.006929522990975505,0.04950495049504951,7.1440632435336555,0.001,0.0020980392156862747
TADA2A,164,5,0.008809626128061882,0.04950495049504951,5.619415600096596,0.001,0.0020980392156862747
NFKB2,236,5,0.012677266867211,0.04950495049504951,3.9050176204061087,0.001,0.0020980392156862747
KIT,176,5,0.009454232917920068,0.04950495049504951,5.236273627362737,0.001,0.0020980392156862747
RPS20,223,5,0.011978942844864632,0.04950495049504951,4.132664387514985,0.001,0.0020980392156862747
HDAC11,199,5,0.01068972926514826,0.04950495049504951,4.631076172943928,0.001,0.0020980392156862747
CCT5,221,5,0.011871508379888268,0.04950495049504951,4.1700640652300525,0.001,0.0020980392156862747
ACTBL2,158,4,0.008487322733132789,0.039603960396039604,4.66624890337135,0.001,0.0020980392156862747
APBB1,110,4,0.005908895573700043,0.039603960396039604,6.702430243024303,0.001,0.0020980392156862747
CDC25A,130,4,0.006983240223463687,0.039603960396039604,5.671287128712872,0.001,0.0020980392156862747
CDK7,159,4,0.00854103996562097,0.039603960396039604,4.636901425991656,0.001,0.0020980392156862747
CASP9,84,4,0.0045122475290073055,0.039603960396039604,8.776991984912778,0.001,0.0020980392156862747
MNAT1,145,4,0.00778899871078642,0.039603960396039604,5.084602253328781,0.001,0.0020980392156862747
NCOA6,95,4,0.00510313708637731,0.039603960396039604,7.760708702449193,0.001,0.0020980392156862747
VAV3,160,4,0.008594757198109154,0.039603960396039604,4.607920792079208,0.001,0.0020980392156862747
BAX,151,4,0.008111302105715514,0.039603960396039604,4.882565077699823,0.001,0.0020980392156862747
BAG1,76,4,0.0040825096691018475,0.039603960396039604,9.700885878061491,0.001,0.0020980392156862747
RB1CC1,108,4,0.0058014611087236784,0.039603960396039604,6.826549321598827,0.001,0.0020980392156862747
PIP4K2A,149,4,0.008003867640739149,0.039603960396039604,4.948102863977673,0.001,0.0020980392156862747
HSPA1L,135,4,0.0072518263859045985,0.039603960396039604,5.461239457279061,0.001,0.0020980392156862747
SGK1,138,4,0.007412978083369145,0.039603960396039604,5.34251686038169,0.001,0.0020980392156862747
CD14,96,4,0.005156854318865492,0.039603960396039604,7.67986798679868,0.001,0.0020980392156862747
PIAS4,152,4,0.008165019338203695,0.039603960396039604,4.850442939030746,0.001,0.0020980392156862747
RHOG,137,4,0.007359260850880962,0.039603960396039604,5.381513333815134,0.001,0.0020980392156862747
XIAP,192,4,0.010313708637730984,0.039603960396039604,3.83993399339934,0.001,0.0020980392156862747
PRPF6,173,4,0.009293081220455522,0.039603960396039604,4.261660848165741,0.001,0.0020980392156862747
ABL2,83,4,0.004458530296519123,0.039603960396039604,8.88273887629727,0.001,0.0020980392156862747
DTNBP1,144,4,0.007735281478298238,0.039603960396039604,5.11991199119912,0.001,0.0020980392156862747
USP4,114,4,0.006123764503652772,0.039603960396039604,6.467257252040993,0.001,0.0020980392156862747
UBASH3B,136,4,0.00730554361839278,0.039603960396039604,5.421083284799068,0.001,0.0020980392156862747
UBE2L3,108,4,0.0058014611087236784,0.039603960396039604,6.826549321598827,0.001,0.0020980392156862747
AHR,121,4,0.006499785131070047,0.039603960396039604,6.093118402749366,0.001,0.0020980392156862747
ITGB3,184,4,0.009883970777825527,0.039603960396039604,4.006887645286268,0.001,0.0020980392156862747
RANBP9,129,4,0.006929522990975505,0.039603960396039604,5.715250594826925,0.001,0.0020980392156862747
PKN2,85,4,0.004565964761495488,0.039603960396039604,8.67373325567851,0.001,0.0020980392156862747
MYO1B,63,4,0.003384185646755479,0.039603960396039604,11.702655979883703,0.001,0.0020980392156862747
CDKN2C,74,4,0.003975075204125484,0.039603960396039604,9.963071982873963,0.001,0.0020980392156862747
PDS5B,135,4,0.0072518263859045985,0.039603960396039604,5.461239457279061,0.001,0.0020980392156862747
HCFC1,126,4,0.006768371293510958,0.039603960396039604,5.8513279899418515,0.001,0.0020980392156862747
UXT,80,3,0.004297378599054577,0.0297029702970297,6.911881188118811,0.001,0.0020980392156862747
NTRK3,101,3,0.005425440481306403,0.0297029702970297,5.474757376727772,0.001,0.0020980392156862747
RICTOR,96,3,0.005156854318865492,0.0297029702970297,5.75990099009901,0.001,0.0020980392156862747
MED8,74,3,0.003975075204125484,0.0297029702970297,7.472303987155471,0.001,0.0020980392156862747
ABCA1,69,3,0.0037064890416845723,0.0297029702970297,8.013775290572536,0.001,0.0020980392156862747
PIDD1,45,3,0.0024172754619681994,0.0297029702970297,12.287788778877887,0.001,0.0020980392156862747
NR1I2,77,3,0.00413622690159003,0.0297029702970297,7.181175260383181,0.001,0.0020980392156862747
DDX58,91,3,0.004888268156424581,0.0297029702970297,6.076379066478076,0.001,0.0020980392156862747
UIMC1,79,3,0.0042436613665663946,0.0297029702970297,6.999373355057024,0.001,0.0020980392156862747
RCC1,94,3,0.005049419853889127,0.0297029702970297,5.882452074994734,0.001,0.0020980392156862747
PRKCSH,64,3,0.0034379028792436614,0.0297029702970297,8.639851485148514,0.001,0.0020980392156862747
SEPTIN2,64,3,0.0034379028792436614,0.0297029702970297,8.639851485148514,0.001,0.0020980392156862747
PALLD,47,3,0.0025247099269445636,0.0297029702970297,11.764904149989468,0.001,0.0020980392156862747
CDKN2B,61,3,0.003276751181779115,0.0297029702970297,9.06476221392631,0.001,0.0020980392156862747
STK4,110,3,0.005908895573700043,0.0297029702970297,5.026822682268226,0.001,0.0020980392156862747
EPN1,90,3,0.004834550923936399,0.0297029702970297,6.143894389438944,0.001,0.0020980392156862747
